show_id,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,country_10,country_11,country_12
s2478,Nigeria,,,,,,,,,,,
s2479,Japan,,,,,,,,,,,
s2480,United States,,,,,,,,,,,
s2481,Canada,,,,,,,,,,,
s2482,Indonesia,,,,,,,,,,,
s2483,Kuwait,,,,,,,,,,,
s2484,,,,,,,,,,,,
s2485,,,,,,,,,,,,
s2486,Chile,,,,,,,,,,,
s2487,South Korea,,,,,,,,,,,
s2488,Egypt,,,,,,,,,,,
s2489,,,,,,,,,,,,
s2490,,,,,,,,,,,,
s2491,Egypt,,,,,,,,,,,
s2492,Egypt,,,,,,,,,,,
s2493,Egypt,,,,,,,,,,,
s2494,Canada, Nigeria,,,,,,,,,,
s2495,United States,,,,,,,,,,,
s2496,,,,,,,,,,,,
s2497,United Kingdom,,,,,,,,,,,
s2498,United States,,,,,,,,,,,
s2499,Mexico,,,,,,,,,,,
s2500,Colombia,,,,,,,,,,,
s2501,India,,,,,,,,,,,
s2502,Egypt,,,,,,,,,,,
s2503,Egypt,,,,,,,,,,,
s2504,Egypt,,,,,,,,,,,
s2505,Egypt,,,,,,,,,,,
s2506,Egypt,,,,,,,,,,,
s2507,Egypt,,,,,,,,,,,
s2508,United States,,,,,,,,,,,
s2509,United States,,,,,,,,,,,
s2510,Egypt,,,,,,,,,,,
s2511,Egypt,,,,,,,,,,,
s2512,Saudi Arabia, Netherlands, Germany, Jordan, United Arab Emirates, United States,,,,,,
s2513,Egypt,,,,,,,,,,,
s2514,Nigeria,,,,,,,,,,,
s2515,United Kingdom,,,,,,,,,,,
s2516,United States,,,,,,,,,,,
s2517,Kuwait,,,,,,,,,,,
s2518,South Korea,,,,,,,,,,,
s2519,South Korea,,,,,,,,,,,
s2520,United States,,,,,,,,,,,
s2521,Lebanon,,,,,,,,,,,
s2522,Spain,,,,,,,,,,,
s2523,France,,,,,,,,,,,
s2524,United States,,,,,,,,,,,
s2525,United States,,,,,,,,,,,
s2526,Japan,,,,,,,,,,,
s2527,United States,,,,,,,,,,,
s2528,Thailand,,,,,,,,,,,
s2529,South Korea,,,,,,,,,,,
s2530,Australia,,,,,,,,,,,
s2531,United Kingdom, Spain,,,,,,,,,,
s2532,Indonesia,,,,,,,,,,,
s2533,Indonesia,,,,,,,,,,,
s2534,United Arab Emirates,,,,,,,,,,,
s2535,India,,,,,,,,,,,
s2536,,,,,,,,,,,,
s2537,Mexico,,,,,,,,,,,
s2538,Nigeria,,,,,,,,,,,
s2539,Kuwait,,,,,,,,,,,
s2540,India,,,,,,,,,,,
s2541,United States,,,,,,,,,,,
s2542,United Arab Emirates,,,,,,,,,,,
s2543,Canada,,,,,,,,,,,
s2544,United States,,,,,,,,,,,
s2545,India,,,,,,,,,,,
s2546,India,,,,,,,,,,,
s2547,Finland, France,,,,,,,,,,
s2548,United States,,,,,,,,,,,
s2549,United States,,,,,,,,,,,
s2550,United States,,,,,,,,,,,
s2551,Italy,,,,,,,,,,,
s2552,United States,,,,,,,,,,,
s2553,Canada,,,,,,,,,,,
s2554,United Kingdom, Germany, United States, France,,,,,,,,
s2555,Canada,,,,,,,,,,,
s2556,United Arab Emirates,,,,,,,,,,,
s2557,Kuwait,,,,,,,,,,,
s2558,China,,,,,,,,,,,
s2559,Indonesia,,,,,,,,,,,
s2560,United States,,,,,,,,,,,
s2561,,,,,,,,,,,,
s2562,United States,,,,,,,,,,,
s2563,India, United Kingdom, China, Canada, Japan, South Korea, United States,,,,,
s2564,Brazil,,,,,,,,,,,
s2565,India,,,,,,,,,,,
s2566,Argentina,,,,,,,,,,,
s2567,United States,,,,,,,,,,,
s2568,Colombia,,,,,,,,,,,
s2569,,,,,,,,,,,,
s2570,,,,,,,,,,,,
s2571,United States,,,,,,,,,,,
s2572,United States,,,,,,,,,,,
s2573,United States,,,,,,,,,,,
s2574,United States,,,,,,,,,,,
s2575,,,,,,,,,,,,
s2576,United States,,,,,,,,,,,
s2577,United States,,,,,,,,,,,
s2578,United States,,,,,,,,,,,
s2579,France, Belgium,,,,,,,,,,
s2580,United States,,,,,,,,,,,
s2581,United States,,,,,,,,,,,
s2582,United States,,,,,,,,,,,
s2583,United States,,,,,,,,,,,
s2584,Russia,,,,,,,,,,,
s2585,South Africa,,,,,,,,,,,
s2586,Italy, United Kingdom, France,,,,,,,,,
s2587,Japan,,,,,,,,,,,
s2588,India,,,,,,,,,,,
s2589,Canada,,,,,,,,,,,
s2590,India,,,,,,,,,,,
s2591,Australia, United States,,,,,,,,,,
s2592,United States,,,,,,,,,,,
s2593,United States,,,,,,,,,,,
s2594,,,,,,,,,,,,
s2595,,,,,,,,,,,,
s2596,,,,,,,,,,,,
s2597,United States, United Kingdom,,,,,,,,,,
s2598,United States,,,,,,,,,,,
s2599,Japan,,,,,,,,,,,
s2600,United States, Mexico, Colombia,,,,,,,,,
s2601,United States, Canada,,,,,,,,,,
s2602,Brazil,,,,,,,,,,,
s2603,Japan,,,,,,,,,,,
s2604,Taiwan,,,,,,,,,,,
s2605,United States,,,,,,,,,,,
s2606,Turkey,,,,,,,,,,,
s2607,South Korea,,,,,,,,,,,
s2608,Nigeria,,,,,,,,,,,
s2609,United States,,,,,,,,,,,
s2610,United Kingdom,,,,,,,,,,,
s2611,India,,,,,,,,,,,
s2612,South Africa,,,,,,,,,,,
s2613,Turkey,,,,,,,,,,,
s2614,Turkey, India,,,,,,,,,,
s2615,Egypt,,,,,,,,,,,
s2616,Turkey,,,,,,,,,,,
s2617,Turkey,,,,,,,,,,,
s2618,Italy, Turkey,,,,,,,,,,
s2619,Turkey,,,,,,,,,,,
s2620,,,,,,,,,,,,
s2621,Turkey,,,,,,,,,,,
s2622,Turkey,,,,,,,,,,,
s2623,United States,,,,,,,,,,,
s2624,Egypt,,,,,,,,,,,
s2625,Romania,,,,,,,,,,,
s2626,India,,,,,,,,,,,
s2627,India,,,,,,,,,,,
s2628,United States,,,,,,,,,,,
s2629,United Kingdom,,,,,,,,,,,
s2630,India,,,,,,,,,,,
s2631,Egypt,,,,,,,,,,,
s2632,South Korea,,,,,,,,,,,
s2633,United Kingdom, United States, Japan,,,,,,,,,
s2634,Egypt,,,,,,,,,,,
s2635,France, Belgium, United States,,,,,,,,,
s2636,Egypt,,,,,,,,,,,
s2637,Egypt,,,,,,,,,,,
s2638,Egypt,,,,,,,,,,,
s2639,Egypt,,,,,,,,,,,
s2640,,,,,,,,,,,,
s2641,United Kingdom,,,,,,,,,,,
s2642,,,,,,,,,,,,
s2643,India,,,,,,,,,,,
s2644,Turkey,,,,,,,,,,,
s2645,India,,,,,,,,,,,
s2646,Japan, United States,,,,,,,,,,
s2647,Indonesia,,,,,,,,,,,
s2648,Indonesia,,,,,,,,,,,
s2649,Mexico,,,,,,,,,,,
s2650,Indonesia,,,,,,,,,,,
s2651,South Korea,,,,,,,,,,,
s2652,United States,,,,,,,,,,,
s2653,United States,,,,,,,,,,,
s2654,Poland,,,,,,,,,,,
s2655,Nigeria,,,,,,,,,,,
s2656,Spain,,,,,,,,,,,
s2657,Canada, United States, United Kingdom,,,,,,,,,
s2658,United Kingdom,,,,,,,,,,,
s2659,Japan,,,,,,,,,,,
s2660,United States,,,,,,,,,,,
s2661,Puerto Rico, United States, Colombia,,,,,,,,,
s2662,United States,,,,,,,,,,,
s2663,United States,,,,,,,,,,,
s2664,India,,,,,,,,,,,
s2665,India,,,,,,,,,,,
s2666,South Korea,,,,,,,,,,,
s2667,United States,,,,,,,,,,,
s2668,Turkey,,,,,,,,,,,
s2669,France, Belgium,,,,,,,,,,
s2670,Mexico,,,,,,,,,,,
s2671,India,,,,,,,,,,,
s2672,Germany,,,,,,,,,,,
s2673,United States,,,,,,,,,,,
s2674,Spain, Germany,,,,,,,,,,
s2675,Uruguay, Argentina,,,,,,,,,,
s2676,France,,,,,,,,,,,
s2677,Israel,,,,,,,,,,,
s2678,United States, United Kingdom, Japan,,,,,,,,,
s2679,United States,,,,,,,,,,,
s2680,Brazil,,,,,,,,,,,
s2681,United States,,,,,,,,,,,
s2682,Turkey,,,,,,,,,,,
s2683,Philippines,,,,,,,,,,,
s2684,India,,,,,,,,,,,
s2685,United States,,,,,,,,,,,
s2686,India,,,,,,,,,,,
s2687,United States,,,,,,,,,,,
s2688,Nigeria,,,,,,,,,,,
s2689,Nigeria,,,,,,,,,,,
s2690,United States,,,,,,,,,,,
s2691,Canada,,,,,,,,,,,
s2692,United States,,,,,,,,,,,
s2693,United States, Argentina,,,,,,,,,,
s2694,United Kingdom, Italy,,,,,,,,,,
s2695,France,,,,,,,,,,,
s2696,United States,,,,,,,,,,,
s2697,Italy,,,,,,,,,,,
s2698,United States,,,,,,,,,,,
s2699,Japan,,,,,,,,,,,
s2700,,,,,,,,,,,,
s2701,Philippines,,,,,,,,,,,
s2702,United States,,,,,,,,,,,
s2703,United States,,,,,,,,,,,
s2704,United States,,,,,,,,,,,
s2705,United States,,,,,,,,,,,
s2706,United States,,,,,,,,,,,
s2707,Ireland, United Kingdom,,,,,,,,,,
s2708,United States,,,,,,,,,,,
s2709,Chile,,,,,,,,,,,
s2710,United States,,,,,,,,,,,
s2711,United States,,,,,,,,,,,
s2712,Spain,,,,,,,,,,,
s2713,United Kingdom, France, Belgium, Canada, United States,,,,,,,
s2714,Japan,,,,,,,,,,,
s2715,Japan,,,,,,,,,,,
s2716,India,,,,,,,,,,,
s2717,India, United States,,,,,,,,,,
s2718,India,,,,,,,,,,,
s2719,United States,,,,,,,,,,,
s2720,Sweden,,,,,,,,,,,
s2721,India, United States,,,,,,,,,,
s2722,India,,,,,,,,,,,
s2723,India,,,,,,,,,,,
s2724,India,,,,,,,,,,,
s2725,India,,,,,,,,,,,
s2726,India,,,,,,,,,,,
s2727,India,,,,,,,,,,,
s2728,United States,,,,,,,,,,,
s2729,India,,,,,,,,,,,
s2730,India,,,,,,,,,,,
s2731,India,,,,,,,,,,,
s2732,India,,,,,,,,,,,
s2733,India,,,,,,,,,,,
s2734,India,,,,,,,,,,,
s2735,India,,,,,,,,,,,
s2736,India,,,,,,,,,,,
s2737,United Kingdom,,,,,,,,,,,
s2738,India,,,,,,,,,,,
s2739,India,,,,,,,,,,,
s2740,,,,,,,,,,,,
s2741,Japan,,,,,,,,,,,
s2742,India,,,,,,,,,,,
s2743,United Kingdom,,,,,,,,,,,
s2744,United States,,,,,,,,,,,
s2745,Netherlands, Germany, Denmark, United Kingdom,,,,,,,,
s2746,United States,,,,,,,,,,,
s2747,United Kingdom,,,,,,,,,,,
s2748,India,,,,,,,,,,,
s2749,China,,,,,,,,,,,
s2750,United States,,,,,,,,,,,
s2751,India,,,,,,,,,,,
s2752,India,,,,,,,,,,,
s2753,,,,,,,,,,,,
s2754,United States,,,,,,,,,,,
s2755,United States,,,,,,,,,,,
s2756,Canada,,,,,,,,,,,
s2757,India,,,,,,,,,,,
s2758,United States,,,,,,,,,,,
s2759,Canada, United States,,,,,,,,,,
s2760,,,,,,,,,,,,
s2761,India,,,,,,,,,,,
s2762,South Korea,,,,,,,,,,,
s2763,United States,,,,,,,,,,,
s2764,United States,,,,,,,,,,,
s2765,United States,,,,,,,,,,,
s2766,India,,,,,,,,,,,
s2767,India,,,,,,,,,,,
s2768,United States,,,,,,,,,,,
s2769,Canada,,,,,,,,,,,
s2770,Canada,,,,,,,,,,,
s2771,Canada,,,,,,,,,,,
s2772,United States,,,,,,,,,,,
s2773,,,,,,,,,,,,
s2774,Hungary,,,,,,,,,,,
s2775,,,,,,,,,,,,
s2776,Thailand,,,,,,,,,,,
s2777,Germany,,,,,,,,,,,
s2778,Germany,,,,,,,,,,,
s2779,United States,,,,,,,,,,,
s2780,United States,,,,,,,,,,,
s2781,Hungary,,,,,,,,,,,
s2782,Spain,,,,,,,,,,,
s2783,United States,,,,,,,,,,,
s2784,Austria, Germany,,,,,,,,,,
s2785,Taiwan, China,,,,,,,,,,
s2786,,,,,,,,,,,,
s2787,Argentina,,,,,,,,,,,
s2788,,,,,,,,,,,,
s2789,United States, Japan,,,,,,,,,,
s2790,Mexico,,,,,,,,,,,
s2791,United States,,,,,,,,,,,
s2792,United States,,,,,,,,,,,
s2793,India,,,,,,,,,,,
s2794,United Kingdom,,,,,,,,,,,
s2795,United Kingdom,,,,,,,,,,,
s2796,United States,,,,,,,,,,,
s2797,Italy,,,,,,,,,,,
s2798,France,,,,,,,,,,,
s2799,United States,,,,,,,,,,,
s2800,Japan, United States,,,,,,,,,,
s2801,Saudi Arabia,,,,,,,,,,,
s2802,United States,,,,,,,,,,,
s2803,Sweden,,,,,,,,,,,
s2804,Japan,,,,,,,,,,,
s2805,Netherlands,,,,,,,,,,,
s2806,United Kingdom,,,,,,,,,,,
s2807,United States,,,,,,,,,,,
s2808,United Kingdom, United States, Ireland,,,,,,,,,
s2809,United States,,,,,,,,,,,
s2810,United States,,,,,,,,,,,
s2811,India,,,,,,,,,,,
s2812,,,,,,,,,,,,
s2813,,,,,,,,,,,,
s2814,United States,,,,,,,,,,,
s2815,,,,,,,,,,,,
s2816,India,,,,,,,,,,,
s2817,United States,,,,,,,,,,,
s2818,South Africa,,,,,,,,,,,
s2819,Norway,,,,,,,,,,,
s2820,Australia,,,,,,,,,,,
s2821,United States,,,,,,,,,,,
s2822,South Korea, United States,,,,,,,,,,
s2823,United States,,,,,,,,,,,
s2824,Turkey,,,,,,,,,,,
s2825,Iceland,,,,,,,,,,,
s2826,United States,,,,,,,,,,,
s2827,United States,,,,,,,,,,,
s2828,Brazil, United Kingdom,,,,,,,,,,
s2829,Canada, United States,,,,,,,,,,
s2830,United States,,,,,,,,,,,
s2831,Pakistan, United States,,,,,,,,,,
s2832,,,,,,,,,,,,
s2833,South Africa,,,,,,,,,,,
s2834,India,,,,,,,,,,,
s2835,France,,,,,,,,,,,
s2836,United States,,,,,,,,,,,
s2837,United States,,,,,,,,,,,
s2838,Spain,,,,,,,,,,,
s2839,United States,,,,,,,,,,,
s2840,Nigeria,,,,,,,,,,,
s2841,,,,,,,,,,,,
s2842,India,,,,,,,,,,,
s2843,Thailand,,,,,,,,,,,
s2844,Romania, France, Switzerland, Germany,,,,,,,,
s2845,United States,,,,,,,,,,,
s2846,Romania,,,,,,,,,,,
s2847,Spain,,,,,,,,,,,
s2848,United States, Canada,,,,,,,,,,
s2849,Brazil,,,,,,,,,,,
s2850,United States,,,,,,,,,,,
s2851,India,,,,,,,,,,,
s2852,South Africa,,,,,,,,,,,
s2853,United Kingdom,,,,,,,,,,,
s2854,United States,,,,,,,,,,,
s2855,Japan,,,,,,,,,,,
s2856,Germany,,,,,,,,,,,
s2857,India,,,,,,,,,,,
s2858,,,,,,,,,,,,
s2859,,,,,,,,,,,,
s2860,United States,,,,,,,,,,,
s2861,United Kingdom, United States, France,,,,,,,,,
s2862,United States,,,,,,,,,,,
s2863,South Africa,,,,,,,,,,,
s2864,United States,,,,,,,,,,,
s2865,,,,,,,,,,,,
s2866,France,,,,,,,,,,,
s2867,United Kingdom, Canada, United States,,,,,,,,,
s2868,United States,,,,,,,,,,,
s2869,Colombia,,,,,,,,,,,
s2870,India,,,,,,,,,,,
s2871,South Africa,,,,,,,,,,,
s2872,Spain,,,,,,,,,,,
s2873,Mexico,,,,,,,,,,,
s2874,India,,,,,,,,,,,
s2875,United States,,,,,,,,,,,
s2876,Japan,,,,,,,,,,,
s2877,Japan,,,,,,,,,,,
s2878,Saudi Arabia,,,,,,,,,,,
s2879,Nigeria,,,,,,,,,,,
s2880,Nigeria,,,,,,,,,,,
s2881,United States,,,,,,,,,,,
s2882,Nigeria,,,,,,,,,,,
s2883,Nigeria,,,,,,,,,,,
s2884,United States,,,,,,,,,,,
s2885,,,,,,,,,,,,
s2886,Nigeria,,,,,,,,,,,
s2887,United States,,,,,,,,,,,
s2888,United States,,,,,,,,,,,
s2889,South Korea,,,,,,,,,,,
s2890,United States,,,,,,,,,,,
s2891,Canada,,,,,,,,,,,
s2892,United States,,,,,,,,,,,
s2893,South Korea,,,,,,,,,,,
s2894,,,,,,,,,,,,
s2895,Argentina,,,,,,,,,,,
s2896,Germany,,,,,,,,,,,
s2897,India,,,,,,,,,,,
s2898,United States,,,,,,,,,,,
s2899,India,,,,,,,,,,,
s2900,South Africa,,,,,,,,,,,
s2901,Brazil,,,,,,,,,,,
s2902,Romania, United Kingdom,,,,,,,,,,
s2903,United States,,,,,,,,,,,
s2904,France, Malta, United States,,,,,,,,,
s2905,United States,,,,,,,,,,,
s2906,United States,,,,,,,,,,,
s2907,Nigeria,,,,,,,,,,,
s2908,United States,,,,,,,,,,,
s2909,United States,,,,,,,,,,,
s2910,,,,,,,,,,,,
s2911,Cyprus,,,,,,,,,,,
s2912,United Kingdom, France, Belgium, Ireland, United States,,,,,,,
s2913,Philippines,,,,,,,,,,,
s2914,Poland,,,,,,,,,,,
s2915,Germany,,,,,,,,,,,
s2916,South Africa,,,,,,,,,,,
s2917,India,,,,,,,,,,,
s2918,India,,,,,,,,,,,
s2919,Nigeria,,,,,,,,,,,
s2920,Japan,,,,,,,,,,,
s2921,United States,,,,,,,,,,,
s2922,Mexico, United States,,,,,,,,,,
s2923,,,,,,,,,,,,
s2924,Thailand,,,,,,,,,,,
s2925,South Africa,,,,,,,,,,,
s2926,United States,,,,,,,,,,,
s2927,United States,,,,,,,,,,,
s2928,United States,,,,,,,,,,,
s2929,United States,,,,,,,,,,,
s2930,Mexico,,,,,,,,,,,
s2931,Indonesia,,,,,,,,,,,
s2932,United States,,,,,,,,,,,
s2933,United States,,,,,,,,,,,
s2934,United States, Norway, Canada,,,,,,,,,
s2935,Poland, United States,,,,,,,,,,
s2936,India,,,,,,,,,,,
s2937,Ghana,,,,,,,,,,,
s2938,United States,,,,,,,,,,,
s2939,Nigeria,,,,,,,,,,,
s2940,United States,,,,,,,,,,,
s2941,India,,,,,,,,,,,
s2942,Canada, United States,,,,,,,,,,
s2943,,,,,,,,,,,,
s2944,United States,,,,,,,,,,,
s2945,United States,,,,,,,,,,,
s2946,Japan,,,,,,,,,,,
s2947,Kenya, United States,,,,,,,,,,
s2948,United States,,,,,,,,,,,
s2949,United States,,,,,,,,,,,
s2950,United States,,,,,,,,,,,
s2951,United States,,,,,,,,,,,
s2952,United States,,,,,,,,,,,
s2953,United States,,,,,,,,,,,
s2954,United States,,,,,,,,,,,
s2955,India,,,,,,,,,,,
s2956,Spain,,,,,,,,,,,
s2957,United States,,,,,,,,,,,
s2958,India,,,,,,,,,,,
s2959,Japan,,,,,,,,,,,
s2960,South Korea,,,,,,,,,,,
s2961,United States,,,,,,,,,,,
s2962,Canada, South Africa,,,,,,,,,,
s2963,France, South Korea, Japan, United States,,,,,,,,
s2964,Netherlands,,,,,,,,,,,
s2965,United Kingdom,,,,,,,,,,,
s2966,Japan,,,,,,,,,,,
s2967,Japan,,,,,,,,,,,
s2968,United States,,,,,,,,,,,
s2969,United States,,,,,,,,,,,
s2970,India,,,,,,,,,,,
s2971,Japan,,,,,,,,,,,
s2972,Mexico,,,,,,,,,,,
s2973,France,,,,,,,,,,,
s2974,Nigeria,,,,,,,,,,,
s2975,Italy,,,,,,,,,,,
s2976,United States,,,,,,,,,,,
s2977,Spain,,,,,,,,,,,
s2978,Japan,,,,,,,,,,,
s2979,United States,,,,,,,,,,,
s2980,United Kingdom,,,,,,,,,,,
s2981,United States,,,,,,,,,,,
s2982,France, Belgium,,,,,,,,,,
s2983,,,,,,,,,,,,
s2984,United Kingdom,,,,,,,,,,,
s2985,Brazil,,,,,,,,,,,
s2986,India,,,,,,,,,,,
s2987,India,,,,,,,,,,,
s2988,India,,,,,,,,,,,
s2989,United States,,,,,,,,,,,
s2990,Taiwan,,,,,,,,,,,
s2991,South Africa,,,,,,,,,,,
s2992,,,,,,,,,,,,
s2993,Nigeria,,,,,,,,,,,
s2994,United States,,,,,,,,,,,
s2995,United States,,,,,,,,,,,
s2996,United States,,,,,,,,,,,
s2997,Mexico,,,,,,,,,,,
s2998,United States,,,,,,,,,,,
s2999,Japan,,,,,,,,,,,
s3000,Taiwan, Malaysia,,,,,,,,,,
s3001,United States,,,,,,,,,,,
s3002,United States,,,,,,,,,,,
s3003,Uruguay, Argentina, Germany, Spain,,,,,,,,
s3004,United States,,,,,,,,,,,
s3005,India,,,,,,,,,,,
s3006,United States,,,,,,,,,,,
s3007,India,,,,,,,,,,,
s3008,United States,,,,,,,,,,,
s3009,United States, United Kingdom, France, Germany, Japan,,,,,,,
s3010,United States,,,,,,,,,,,
s3011,Netherlands,,,,,,,,,,,
s3012,Canada,,,,,,,,,,,
s3013,Germany,,,,,,,,,,,
s3014,United States,,,,,,,,,,,
s3015,United States,,,,,,,,,,,
s3016,China,,,,,,,,,,,
s3017,United States, France, Japan,,,,,,,,,
s3018,United States,,,,,,,,,,,
s3019,United Kingdom, France, United States,,,,,,,,,
s3020,Japan,,,,,,,,,,,
s3021,Japan,,,,,,,,,,,
s3022,United Kingdom, United States,,,,,,,,,,
s3023,India,,,,,,,,,,,
s3024,Spain, France, United States,,,,,,,,,
s3025,United States,,,,,,,,,,,
s3026,Austria,,,,,,,,,,,
s3027,United States,,,,,,,,,,,
s3028,United States,,,,,,,,,,,
s3029,France,,,,,,,,,,,
s3030,Poland,,,,,,,,,,,
s3031,,,,,,,,,,,,
s3032,United States,,,,,,,,,,,
s3033,India,,,,,,,,,,,
s3034,United States,,,,,,,,,,,
s3035,United Kingdom,,,,,,,,,,,
s3036,United States,,,,,,,,,,,
s3037,India,,,,,,,,,,,
s3038,United States,,,,,,,,,,,
s3039,United Kingdom,,,,,,,,,,,
s3040,Australia,,,,,,,,,,,
s3041,France,,,,,,,,,,,
s3042,United States,,,,,,,,,,,
s3043,United States,,,,,,,,,,,
s3044,United States,,,,,,,,,,,
s3045,Spain,,,,,,,,,,,
s3046,United Kingdom,,,,,,,,,,,
s3047,Mexico,,,,,,,,,,,
s3048,Canada,,,,,,,,,,,
s3049,India,,,,,,,,,,,
s3050,United States,,,,,,,,,,,
s3051,Belgium,,,,,,,,,,,
s3052,Indonesia, South Korea, Singapore,,,,,,,,,
s3053,South Korea,,,,,,,,,,,
s3054,Canada,,,,,,,,,,,
s3055,United Kingdom,,,,,,,,,,,
s3056,Japan,,,,,,,,,,,
s3057,,,,,,,,,,,,
s3058,United States,,,,,,,,,,,
s3059,United States, South Korea,,,,,,,,,,
s3060,South Korea, United States,,,,,,,,,,
s3061,India,,,,,,,,,,,
s3062,United States,,,,,,,,,,,
s3063,United States, Spain,,,,,,,,,,
s3064,South Korea,,,,,,,,,,,
s3065,,,,,,,,,,,,
s3066,United States,,,,,,,,,,,
s3067,Netherlands, Germany, Italy, Canada,,,,,,,,
s3068,Spain, Germany, Denmark, United States,,,,,,,,
s3069,Mexico, Spain,,,,,,,,,,
s3070,Japan,,,,,,,,,,,
s3071,Indonesia,,,,,,,,,,,
s3072,South Korea,,,,,,,,,,,
s3073,,,,,,,,,,,,
s3074,United States,,,,,,,,,,,
s3075,South Korea,,,,,,,,,,,
s3076,United States,,,,,,,,,,,
s3077,South Korea,,,,,,,,,,,
s3078,India,,,,,,,,,,,
s3079,India,,,,,,,,,,,
s3080,Japan,,,,,,,,,,,
s3081,United States,,,,,,,,,,,
s3082,United States,,,,,,,,,,,
s3083,Norway, Sweden,,,,,,,,,,
s3084,,,,,,,,,,,,
s3085,South Korea, Canada, United States, China,,,,,,,,
s3086,South Korea,,,,,,,,,,,
s3087,,,,,,,,,,,,
s3088,China,,,,,,,,,,,
s3089,Japan,,,,,,,,,,,
s3090,Japan,,,,,,,,,,,
s3091,South Africa,,,,,,,,,,,
s3092,Argentina, Uruguay, Serbia,,,,,,,,,
s3093,United States,,,,,,,,,,,
s3094,,,,,,,,,,,,
s3095,Italy,,,,,,,,,,,
s3096,France,,,,,,,,,,,
s3097,United States,,,,,,,,,,,
s3098,United States,,,,,,,,,,,
s3099,Japan,,,,,,,,,,,
s3100,United States,,,,,,,,,,,
s3101,Israel, United States,,,,,,,,,,
s3102,France, Japan,,,,,,,,,,
s3103,United States,,,,,,,,,,,
s3104,Japan,,,,,,,,,,,
s3105,Mexico,,,,,,,,,,,
s3106,United States,,,,,,,,,,,
s3107,United States,,,,,,,,,,,
s3108,United States,,,,,,,,,,,
s3109,United States,,,,,,,,,,,
s3110,Australia,,,,,,,,,,,
s3111,Nigeria,,,,,,,,,,,
s3112,Mauritius, South Africa,,,,,,,,,,
s3113,Nigeria,,,,,,,,,,,
s3114,,,,,,,,,,,,
s3115,Nigeria,,,,,,,,,,,
s3116,,,,,,,,,,,,
s3117,United Kingdom, Italy,,,,,,,,,,
s3118,United States, Poland,,,,,,,,,,
s3119,United States, Mexico,,,,,,,,,,
s3120,France,,,,,,,,,,,
s3121,Poland,,,,,,,,,,,
s3122,United Kingdom, United States,,,,,,,,,,
s3123,United States,,,,,,,,,,,
s3124,United States,,,,,,,,,,,
s3125,Bangladesh,,,,,,,,,,,
s3126,United Kingdom, United States, Germany, Denmark, Belgium, Japan,,,,,,
s3127,India,,,,,,,,,,,
s3128,South Korea,,,,,,,,,,,
s3129,United States,,,,,,,,,,,
s3130,South Korea,,,,,,,,,,,
s3131,Nigeria,,,,,,,,,,,
s3132,India,,,,,,,,,,,
s3133,India,,,,,,,,,,,
s3134,India,,,,,,,,,,,
s3135,India, Germany,,,,,,,,,,
s3136,India,,,,,,,,,,,
s3137,India,,,,,,,,,,,
s3138,Japan,,,,,,,,,,,
s3139,,,,,,,,,,,,
s3140,India,,,,,,,,,,,
s3141,Nigeria,,,,,,,,,,,
s3142,India,,,,,,,,,,,
s3143,India,,,,,,,,,,,
s3144,India,,,,,,,,,,,
s3145,Ghana,,,,,,,,,,,
s3146,India,,,,,,,,,,,
s3147,United States,,,,,,,,,,,
s3148,India,,,,,,,,,,,
s3149,United States,,,,,,,,,,,
s3150,India,,,,,,,,,,,
s3151,United States,,,,,,,,,,,
s3152,Nigeria,,,,,,,,,,,
s3153,South Africa,,,,,,,,,,,
s3154,Nigeria,,,,,,,,,,,
s3155,,,,,,,,,,,,
s3156,Taiwan,,,,,,,,,,,
s3157,,,,,,,,,,,,
s3158,United Kingdom,,,,,,,,,,,
s3159,India, United Kingdom, Canada, United States,,,,,,,,
s3160,Egypt,,,,,,,,,,,
s3161,United States,,,,,,,,,,,
s3162,United States,,,,,,,,,,,
s3163,United States,,,,,,,,,,,
s3164,India,,,,,,,,,,,
s3165,Brazil,,,,,,,,,,,
s3166,United States,,,,,,,,,,,
s3167,Nigeria,,,,,,,,,,,
s3168,,,,,,,,,,,,
s3169,United States,,,,,,,,,,,
s3170,United Kingdom, United States,,,,,,,,,,
s3171,Japan,,,,,,,,,,,
s3172,Nigeria,,,,,,,,,,,
s3173,United States,,,,,,,,,,,
s3174,Japan,,,,,,,,,,,
s3175,Brazil,,,,,,,,,,,
s3176,United States,,,,,,,,,,,
s3177,Spain,,,,,,,,,,,
s3178,,,,,,,,,,,,
s3179,Nigeria,,,,,,,,,,,
s3180,United Kingdom, Nigeria,,,,,,,,,,
s3181,United States,,,,,,,,,,,
s3182,United States,,,,,,,,,,,
s3183,United States,,,,,,,,,,,
s3184,United States,,,,,,,,,,,
s3185,China,,,,,,,,,,,
s3186,Colombia,,,,,,,,,,,
s3187,United States,,,,,,,,,,,
s3188,United States,,,,,,,,,,,
s3189,United States,,,,,,,,,,,
s3190,India,,,,,,,,,,,
s3191,United States,,,,,,,,,,,
s3192,Philippines, United States,,,,,,,,,,
s3193,United States,,,,,,,,,,,
s3194,India,,,,,,,,,,,
s3195,Australia,,,,,,,,,,,
s3196,India,,,,,,,,,,,
s3197,India,,,,,,,,,,,
s3198,United Kingdom,,,,,,,,,,,
s3199,India,,,,,,,,,,,
s3200,,,,,,,,,,,,
